Hotel Name,Price (SAR),Rating,Reviews,Address,Check-in,Check-out,Search Area,Religious_Context,Latitude,Longitude,Stay_Duration,City_Madinah,City_Makkah,City_Taif,Season_Type_Hajj Peak,Season_Type_Pre-Hajj,Season_Type_Ramadan Season,Season_Type_Regular Umrah,Price_Category_Budget,Price_Category_Mid-Range,Price_Category_Premium,Price_Category_Luxury
Al Fajr Al Badea 1 Hotel,-0.08224072129545623,0.21141931320954838,-0.34328200162628514,"Lat: 21.40662, Lng: 39.820499999999996",2026-03-10,2026-03-15,Hotels in Al Misfalah Makkah,High spiritual tourism season during Ramadan,21.40662,39.8205,0.0,False,True,False,False,False,True,False,False,True,False,False
فندق الأرض المتميزة بالمسفلة أمام الدفاع المدنى,-0.08224072129545623,-0.8872357311317024,-0.2650003397654255,"Lat: 21.410220799999998, Lng: 39.8228625",2026-03-10,2026-03-15,Hotels in Al Misfalah Makkah,High spiritual tourism season during Ramadan,21.4102208,39.8228625,0.0,False,True,False,False,False,True,False,False,True,False,False
دبل ترى باي هيلتون جبل عمر مكة,1.6350011069460717,0.8706123398142984,0.5389156330166063,"Lat: 21.4231692, Lng: 39.8178141",2026-03-10,2026-03-15,Hotels in Al Shubaikah Makkah,High spiritual tourism season during Ramadan,21.4231692,39.8178141,0.0,False,True,False,False,False,True,False,False,False,False,True
فندق اعمار جراند,-0.08224072129545623,-0.008311695658702966,0.702308216301708,"Lat: 21.4131301, Lng: 39.8219821",2026-03-10,2026-03-15,Hotels in Al Shubaikah Makkah,High spiritual tourism season during Ramadan,21.4131301,39.8219821,0.0,False,True,False,False,False,True,False,False,True,False,False
فندق دار التوحيد إنتركونتيننتال,-0.08224072129545623,1.5298053664190485,3.2412638351717007,"Lat: 21.4210048, Lng: 39.822747299999996",2026-03-10,2026-03-15,Hotels in Al Shubaikah Makkah,High spiritual tourism season during Ramadan,21.4210048,39.8227473,0.0,False,True,False,False,False,True,False,False,True,False,False
فندق أعمار الخليل,-0.08224072129545623,-0.22804270452695236,-0.20547365939206338,"Lat: 21.4139408, Lng: 39.822314299999995",2026-03-10,2026-03-15,Hotels in Al Shubaikah Makkah,High spiritual tourism season during Ramadan,21.4139408,39.8223143,0.0,False,True,False,False,False,True,False,False,True,False,False
فندق العليان الخليل مكة,-0.08224072129545623,-0.667504722263453,-0.21536079637188552,"Lat: 21.4128075, Lng: 39.8214968",2026-03-10,2026-03-15,Hotels in Al Shubaikah Makkah,High spiritual tourism season during Ramadan,21.4128075,39.8214968,0.0,False,True,False,False,False,True,False,False,True,False,False
فندق إعمار أندلسية,-0.08224072129545623,-0.008311695658702966,-0.09314762896150691,"Lat: 21.4149477, Lng: 39.822457199999995",2026-03-10,2026-03-15,Hotels in Al Shubaikah Makkah,High spiritual tourism season during Ramadan,21.4149477,39.8224572,0.0,False,True,False,False,False,True,False,False,True,False,False
فندق إعمار السلطان,-0.08224072129545623,-0.4477737133952027,-0.11791643603466954,"Lat: 21.417296399999998, Lng: 39.8226672",2026-03-10,2026-03-15,Hotels in Al Shubaikah Makkah,High spiritual tourism season during Ramadan,21.4172964,39.8226672,0.0,False,True,False,False,False,True,False,False,True,False,False
فندق فلسطين مكة,-0.08224072129545623,-0.008311695658702966,0.5504336379518631,"Lat: 21.412087, Lng: 39.8211604",2026-03-10,2026-03-15,Hotels in Al Shubaikah Makkah,High spiritual tourism season during Ramadan,21.412087,39.8211604,0.0,False,True,False,False,False,True,False,False,True,False,False
زوار الحرمين,-0.08224072129545623,-0.4477737133952027,-0.32004213326134245,"Lat: 21.4141133, Lng: 39.8231494",2026-03-10,2026-03-15,Hotels in Al Shubaikah Makkah,High spiritual tourism season during Ramadan,21.4141133,39.8231494,0.0,False,True,False,False,False,True,False,False,True,False,False
Yasmin Al-Majd Hotel,-0.08224072129545623,-0.667504722263453,-0.2968022648963997,"Lat: 21.413018299999997, Lng: 39.8219761",2026-03-10,2026-03-15,Hotels in Al Shubaikah Makkah,High spiritual tourism season during Ramadan,21.4130183,39.8219761,0.0,False,True,False,False,False,True,False,False,True,False,False
فندق جوهرة الفضيلة,-0.08224072129545623,-1.1069667399999528,-0.32493473712764614,"Lat: 21.411608599999997, Lng: 39.8208649",2026-03-10,2026-03-15,Hotels in Al Shubaikah Makkah,High spiritual tourism season during Ramadan,21.4116086,39.8208649,0.0,False,True,False,False,False,True,False,False,True,False,False
فندق العنوان جبل عمر مكة,2.5419884590837816,1.0903433486825478,1.3268287139859363,"Lat: 21.4215625, Lng: 39.8188125",2026-03-10,2026-03-15,Hotels in Al Shubaikah Makkah,High spiritual tourism season during Ramadan,21.4215625,39.8188125,0.0,False,True,False,False,False,True,False,False,False,False,True
فندق سمو المجد,-0.07259853751072749,0.8706123398142984,-0.33094856271331113,"Lat: 21.3956372, Lng: 39.8763655",2026-03-10,2026-03-15,Hotels in Al Naseem Makkah,High spiritual tourism season during Ramadan,21.3956372,39.8763655,0.0,False,True,False,False,False,True,False,False,True,False,False
بارك إن باي راديسون مكة النسيم,0.11589060357138913,-0.22804270452695236,0.4913146745673596,"Lat: 21.381998199999998, Lng: 39.872478199999996",2026-03-10,2026-03-15,Hotels in Al Naseem Makkah,High spiritual tourism season during Ramadan,21.3819982,39.8724782,0.0,False,True,False,False,False,True,False,False,True,False,False
فندق الرحابة المكية,-0.1397827858172245,-0.8872357311317024,-0.3196344162724838,"Lat: 21.3928086, Lng: 39.870418699999995",2026-03-10,2026-03-15,Hotels in Al Naseem Makkah,High spiritual tourism season during Ramadan,21.3928086,39.8704187,0.0,False,True,False,False,False,True,False,True,False,False,False
فندق زاد القمة النسيم مكة,-0.053314169941270015,-0.4477737133952027,-0.3144360246645361,"Lat: 21.3889298, Lng: 39.872906199999996",2026-03-10,2026-03-15,Hotels in Al Naseem Makkah,High spiritual tourism season during Ramadan,21.3889298,39.8729062,0.0,False,True,False,False,False,True,False,False,True,False,False
فندق مضياف الأفانين,-0.08192968310885207,-0.22804270452695236,-0.34195692141249456,"Lat: 21.3901246, Lng: 39.8774528",2026-03-10,2026-03-15,Hotels in Al Naseem Makkah,High spiritual tourism season during Ramadan,21.3901246,39.8774528,0.0,False,True,False,False,False,True,False,False,True,False,False
فندق رواء العزيزية,-0.08628421772131022,0.43115032207779774,-0.3274829683080127,"Lat: 21.396166599999997, Lng: 39.869736499999995",2026-03-10,2026-03-15,Hotels in Al Naseem Makkah,High spiritual tourism season during Ramadan,21.3961666,39.8697365,0.0,False,True,False,False,False,True,False,False,True,False,False
Rowaa Makarem,-0.057046628180519844,-0.008311695658702966,-0.3538826433366099,"Lat: 21.396075, Lng: 39.868688999999996",2026-03-10,2026-03-15,Hotels in Al Naseem Makkah,High spiritual tourism season during Ramadan,21.396075,39.868689,0.0,False,True,False,False,False,True,False,False,True,False,False
فندق بياب العزيزية,-0.07446476663035241,0.21141931320954838,-0.31321287369796014,"Lat: 21.3949683, Lng: 39.877088199999996",2026-03-10,2026-03-15,Hotels in Al Naseem Makkah,High spiritual tourism season during Ramadan,21.3949683,39.8770882,0.0,False,True,False,False,False,True,False,False,True,False,False
رواء ليندي للضيافة السياحي - Rowaa Lindy Hotel,-0.08628421772131022,-0.4477737133952027,-0.35113055366181406,"Lat: 21.3957509, Lng: 39.8681122",2026-03-10,2026-03-15,Hotels in Al Naseem Makkah,High spiritual tourism season during Ramadan,21.3957509,39.8681122,0.0,False,True,False,False,False,True,False,False,True,False,False
فندق مكارم ضيافة البيت,-0.16466584074555674,-0.4477737133952027,-0.33166206744381377,"Lat: 21.3886959, Lng: 39.8742005",2026-03-10,2026-03-15,Hotels in Al Naseem Makkah,High spiritual tourism season during Ramadan,21.3886959,39.8742005,0.0,False,True,False,False,False,True,False,True,False,False,False
فندق ملتزم البيت Home committed hotel,0.03813105692035092,0.43115032207779774,-0.3467475960315836,"Lat: 21.3745375, Lng: 39.8747031",2026-03-10,2026-03-15,Hotels in Al Naseem Makkah,High spiritual tourism season during Ramadan,21.3745375,39.8747031,0.0,False,True,False,False,False,True,False,False,True,False,False
فندق اصول الجوهرة,0.15321518596388747,-0.8872357311317024,-0.3384913270071961,"Lat: 21.3880209, Lng: 39.8732393",2026-03-10,2026-03-15,Hotels in Al Naseem Makkah,High spiritual tourism season during Ramadan,21.3880209,39.8732393,0.0,False,True,False,False,False,True,False,False,True,False,False
فندق إتقان المشاعر,-0.062023239166186295,0.21141931320954838,-0.346645666784369,"Lat: 21.3852127, Lng: 39.8752194",2026-03-10,2026-03-15,Hotels in Al Naseem Makkah,High spiritual tourism season during Ramadan,21.3852127,39.8752194,0.0,False,True,False,False,False,True,False,False,True,False,False
فندق البيرق,-0.10183612705151786,-0.22804270452695236,-0.2588845849325458,"Lat: 21.3866037, Lng: 39.8241008",2026-03-10,2026-03-15,Hotels in Kudai Makkah,High spiritual tourism season during Ramadan,21.3866037,39.8241008,0.0,False,True,False,False,False,True,False,False,True,False,False
فندق بودل اجياد مكة,0.33983809792637915,0.21141931320954838,-0.31678039735047325,"Lat: 21.400863599999997, Lng: 39.832756499999995",2026-03-10,2026-03-15,Hotels in Kudai Makkah,High spiritual tourism season during Ramadan,21.4008636,39.8327565,0.0,False,True,False,False,False,True,False,False,False,True,False
فندق لمار اجياد الاول برج ب,0.30251351553388084,-0.667504722263453,0.007354608792148892,"Lat: 21.4010023, Lng: 39.8308562",2026-03-10,2026-03-15,Hotels in Kudai Makkah,High spiritual tourism season during Ramadan,21.4010023,39.8308562,0.0,False,True,False,False,False,True,False,False,False,True,False
فندق الجاد كدي,-0.08224072129545623,0.43115032207779774,-0.333394864646463,"Lat: 21.3854851, Lng: 39.8310764",2026-03-10,2026-03-15,Hotels in Kudai Makkah,High spiritual tourism season during Ramadan,21.3854851,39.8310764,0.0,False,True,False,False,False,True,False,False,True,False,False
فندق الجود,-0.08224072129545623,-0.008311695658702966,-0.2439009855919906,"Lat: 21.3839604, Lng: 39.8264291",2026-03-10,2026-03-15,Hotels in Kudai Makkah,High spiritual tourism season during Ramadan,21.3839604,39.8264291,0.0,False,True,False,False,False,True,False,False,True,False,False
فندق رحاب المروة,-0.08224072129545623,-0.4477737133952027,-0.3001659300544835,"Lat: 21.4039678, Lng: 39.8305991",2026-03-10,2026-03-15,Hotels in Kudai Makkah,High spiritual tourism season during Ramadan,21.4039678,39.8305991,0.0,False,True,False,False,False,True,False,False,True,False,False
فندق أبراج القصواء,-0.08224072129545623,-0.4477737133952027,-0.2123029189554457,"Lat: 21.4065074, Lng: 39.8300895",2026-03-10,2026-03-15,Hotels in Kudai Makkah,High spiritual tourism season during Ramadan,21.4065074,39.8300895,0.0,False,True,False,False,False,True,False,False,True,False,False
Lamar Ajyad First Tower A Hotel فندق لمار اجياد الاول برج أ,-0.08224072129545623,-0.4477737133952027,-0.25980194815747776,"Lat: 21.4008955, Lng: 39.8307664",2026-03-10,2026-03-15,Hotels in Kudai Makkah,High spiritual tourism season during Ramadan,21.4008955,39.8307664,0.0,False,True,False,False,False,True,False,False,True,False,False
MASARAT ROYAL HOTEL فندق مسارات رويال,-0.08224072129545623,-0.4477737133952027,-0.31892091154198116,"Lat: 21.3866716, Lng: 39.8265489",2026-03-10,2026-03-15,Hotels in Kudai Makkah,High spiritual tourism season during Ramadan,21.3866716,39.8265489,0.0,False,True,False,False,False,True,False,False,True,False,False
فندق درنف المسك,-0.08224072129545623,0.21141931320954838,-0.25164760838030487,"Lat: 21.400835, Lng: 39.832836",2026-03-10,2026-03-15,Hotels in Kudai Makkah,High spiritual tourism season during Ramadan,21.400835,39.832836,0.0,False,True,False,False,False,True,False,False,True,False,False
ماريوت كورت يارد,0.5986218691810343,0.650881330946049,-0.22626722582385425,"Lat: 21.4041529, Lng: 39.8304166",2026-03-10,2026-03-15,Hotels in Kudai Makkah,High spiritual tourism season during Ramadan,21.4041529,39.8304166,0.0,False,True,False,False,False,True,False,False,False,True,False
فندق روابي السلام,-0.08224072129545623,-0.8872357311317024,-0.23340227312888054,"Lat: 21.4062917, Lng: 39.8336158",2026-03-10,2026-03-15,Hotels in Kudai Makkah,High spiritual tourism season during Ramadan,21.4062917,39.8336158,0.0,False,True,False,False,False,True,False,False,True,False,False
Al Olayan Palace Hotel,-0.08224072129545623,-0.4477737133952027,-0.11343154915722446,"Lat: 21.4064419, Lng: 39.830307",2026-03-10,2026-03-15,Hotels in Kudai Makkah,High spiritual tourism season during Ramadan,21.4064419,39.830307,0.0,False,True,False,False,False,True,False,False,True,False,False
فندق لؤلؤة اجياد ٢,-0.08224072129545623,-0.8872357311317024,-0.3439955063567878,"Lat: 21.406632, Lng: 39.8329087",2026-03-10,2026-03-15,Hotels in Kudai Makkah,High spiritual tourism season during Ramadan,21.406632,39.8329087,0.0,False,True,False,False,False,True,False,False,True,False,False
فندق سيف بلص 3 من اورفانا,-0.08224072129545623,1.3100743575507992,-0.29384631672717454,"Lat: 21.4079131, Lng: 39.8342902",2026-03-10,2026-03-15,Hotels in Kudai Makkah,High spiritual tourism season during Ramadan,21.4079131,39.8342902,0.0,False,True,False,False,False,True,False,False,True,False,False
فندق أراك أجياد السعوديه,-0.08224072129545623,-0.667504722263453,-0.22636915507106892,"Lat: 21.404713299999997, Lng: 39.8304889",2026-03-10,2026-03-15,Hotels in Kudai Makkah,High spiritual tourism season during Ramadan,21.4047133,39.8304889,0.0,False,True,False,False,False,True,False,False,True,False,False
OYO 473 Rasiyat Al Safa Hotel,-0.08224072129545623,1.9692673841555492,-0.35367878484218057,"Lat: 21.435699, Lng: 39.819148999999996",2026-03-10,2026-03-15,Hotels in Jarwal Makkah,High spiritual tourism season during Ramadan,21.435699,39.819149,0.0,False,True,False,False,False,True,False,False,True,False,False
Zaayir jarwal,-0.08224072129545623,1.7495363752872999,-0.35316913860610727,"Lat: 21.4344721, Lng: 39.8143489",2026-03-10,2026-03-15,Hotels in Jarwal Makkah,High spiritual tourism season during Ramadan,21.4344721,39.8143489,0.0,False,True,False,False,False,True,False,False,True,False,False
فندق راسيات الصفا,-0.08224072129545623,-0.667504722263453,-0.34348586012071447,"Lat: 21.434697999999997, Lng: 39.8186179",2026-03-10,2026-03-15,Hotels in Jarwal Makkah,High spiritual tourism season during Ramadan,21.434698,39.8186179,0.0,False,True,False,False,False,True,False,False,True,False,False
NOOR AL HIJAZ,-0.08224072129545623,1.9692673841555492,-0.3533729971005366,"Lat: 21.427078599999998, Lng: 39.8176002",2026-03-10,2026-03-15,Hotels in Jarwal Makkah,High spiritual tourism season during Ramadan,21.4270786,39.8176002,0.0,False,True,False,False,False,True,False,False,True,False,False
درة الأحباب,-0.08224072129545623,-0.667504722263453,-0.339102902490484,"Lat: 21.4350136, Lng: 39.820754",2026-03-10,2026-03-15,Hotels in Jarwal Makkah,High spiritual tourism season during Ramadan,21.4350136,39.820754,0.0,False,True,False,False,False,True,False,False,True,False,False
فندق تاج بارك,-0.08224072129545623,-0.008311695658702966,-0.21179327271937237,"Lat: 21.4280818, Lng: 39.8151713",2026-03-10,2026-03-15,Hotels in Jarwal Makkah,High spiritual tourism season during Ramadan,21.4280818,39.8151713,0.0,False,True,False,False,False,True,False,False,True,False,False
فندق جوهرة قريش 1,-0.08224072129545623,-0.22804270452695236,-0.3486842517286622,"Lat: 21.426438599999997, Lng: 39.8144639",2026-03-10,2026-03-15,Hotels in Jarwal Makkah,High spiritual tourism season during Ramadan,21.4264386,39.8144639,0.0,False,True,False,False,False,True,False,False,True,False,False
فندق اركان البيت جرول,-0.08224072129545623,-0.22804270452695236,-0.3504170489313114,"Lat: 21.4354443, Lng: 39.8158695",2026-03-10,2026-03-15,Hotels in Jarwal Makkah,High spiritual tourism season during Ramadan,21.4354443,39.8158695,0.0,False,True,False,False,False,True,False,False,True,False,False
Hotel Alam Al Haya فندق عالم الحیاۃ الفندقية,-0.08224072129545623,-1.1069667399999528,-0.35143634140345803,"Lat: 21.428009199999998, Lng: 39.816027",2026-03-10,2026-03-15,Hotels in Jarwal Makkah,High spiritual tourism season during Ramadan,21.4280092,39.816027,0.0,False,True,False,False,False,True,False,False,True,False,False
رمادا زاد التيسير,0.44372485225216624,-0.22804270452695236,-0.2452260658057812,"Lat: 21.4274988, Lng: 39.8146287",2026-03-10,2026-03-15,Hotels in Jarwal Makkah,High spiritual tourism season during Ramadan,21.4274988,39.8146287,0.0,False,True,False,False,False,True,False,False,False,True,False
Maysan el safa hotel,-0.08224072129545623,-1.766159766604704,-0.35194598763953133,"Lat: 21.429445200000004, Lng: 39.8175483",2026-03-10,2026-03-15,Hotels in Jarwal Makkah,High spiritual tourism season during Ramadan,21.429445200000004,39.8175483,0.0,False,True,False,False,False,True,False,False,True,False,False
فندق الإباء,-0.08224072129545623,-0.22804270452695236,-0.15512061126802085,"Lat: 21.4244292, Lng: 39.816535200000004",2026-03-10,2026-03-15,Hotels in Jarwal Makkah,High spiritual tourism season during Ramadan,21.4244292,39.8165352,0.0,False,True,False,False,False,True,False,False,True,False,False
فندق ديار الضيافة,-0.08224072129545623,-1.1069667399999528,-0.3080144820900124,"Lat: 21.4338156, Lng: 39.8147102",2026-03-10,2026-03-15,Hotels in Jarwal Makkah,High spiritual tourism season during Ramadan,21.4338156,39.8147102,0.0,False,True,False,False,False,True,False,False,True,False,False
فندق وردة الوفاء,-0.08224072129545623,-1.1069667399999528,-0.3164746096088293,"Lat: 21.4274411, Lng: 39.816482199999996",2026-03-10,2026-03-15,Hotels in Jarwal Makkah,High spiritual tourism season during Ramadan,21.4274411,39.8164822,0.0,False,True,False,False,False,True,False,False,True,False,False
دار الهدى جرول,-0.08224072129545623,-1.1069667399999528,-0.3431800723790705,"Lat: 21.4344449, Lng: 39.8177751",2026-03-10,2026-03-15,Hotels in Jarwal Makkah,High spiritual tourism season during Ramadan,21.4344449,39.8177751,0.0,False,True,False,False,False,True,False,False,True,False,False
فندق ديار الرشد,-0.08224072129545623,-0.008311695658702966,-0.3191247700364105,"Lat: 21.4358751, Lng: 39.8196339",2026-03-10,2026-03-15,Hotels in Jarwal Makkah,High spiritual tourism season during Ramadan,21.4358751,39.8196339,0.0,False,True,False,False,False,True,False,False,True,False,False
Nawazi Watheer Hotel,-0.08224072129545623,-0.667504722263453,0.10276038418507165,"Lat: 21.4289591, Lng: 39.8164879",2026-03-10,2026-03-15,Hotels in Jarwal Makkah,High spiritual tourism season during Ramadan,21.4289591,39.8164879,0.0,False,True,False,False,False,True,False,False,True,False,False
فندق أسكن,-0.08224072129545623,-1.1069667399999528,-0.3350257326018976,"Lat: 21.4295625, Lng: 39.8144375",2026-03-10,2026-03-15,Hotels in Jarwal Makkah,High spiritual tourism season during Ramadan,21.4295625,39.8144375,0.0,False,True,False,False,False,True,False,False,True,False,False
ديار سلطانة تأجير شهري وسنوي,-0.21380987422901288,0.21141931320954838,-0.31973634551969843,"Lat: 24.489819999999998, Lng: 39.5749445",2026-03-10,2026-03-15,Hotels in Madinah,High spiritual tourism season during Ramadan,24.48982,39.5749445,0.0,True,False,False,False,False,True,False,True,False,False,False
فندق اجيال المدينة 3 Ajyal al madinah hotel,-0.1721307572240564,-1.1069667399999528,-0.3380836100183374,"Lat: 24.4922276, Lng: 39.610862399999995",2026-03-10,2026-03-15,Hotels in Madinah,High spiritual tourism season during Ramadan,24.4922276,39.6108624,0.0,True,False,False,False,False,True,False,True,False,False,False
